epoch,count,mean,std,var,min,max,median,cv,range
1,1515,27.6704555359736,19.88626043215587,395.46335397552815,12.818689,335.489563,22.293571,0.7186820761335962,322.67087399999997
2,1515,15.579408879867987,1.3356906295787971,1.7840694579446033,10.9724,20.613272,15.520643,0.08573435872171006,9.640871999999998
3,1515,14.103967802640264,1.1688462746152404,1.366201613681926,0.458107,18.189598,14.137786,0.08287357791588493,17.731491000000002
4,1515,13.425378011221122,1.2708837913814446,1.615145611196075,0.447274,16.607409,13.472585,0.09466279387583887,16.160135
5,1515,13.082770673267328,0.9942116696699648,0.9884568441079391,7.96402,16.352049,13.083637,0.07599396905286177,8.388029000000001
6,1515,12.75614720990099,1.0013261484048357,1.002654055479263,0.390822,15.999758,12.780421,0.0784975378480763,15.608936
7,1515,12.520741702970296,0.9668125362636358,0.9347264802765242,6.85377,17.768572,12.558876,0.07721687414366825,10.914801999999998
8,1515,12.27120522970297,1.1802718961438379,1.3930417488269702,0.259558,15.147164,12.334777,0.09618223100750854,14.887606
9,1515,12.133208064026402,0.9537083225075726,0.9095595644202082,8.662804,15.014574,12.131625,0.07860314580240411,6.35177
10,1515,11.935278899669965,1.0707797090638456,1.146569185342854,0.430422,15.337586,11.940558,0.0897155163331336,14.907164
11,1515,11.82212013069307,0.9742322551514534,0.9491284869774866,8.302535,15.570973,11.85709,0.08240757532332224,7.268438
12,1515,11.670937535973598,0.965793016986442,0.9327561516597739,4.209758,15.043291,11.703357,0.08275196521355342,10.833533
13,1515,11.545411106930692,0.9854124063278984,0.9710376105449391,6.019855,14.765589,11.57443,0.08535100198695886,8.745734
14,1515,11.441404883168316,1.0131710798273355,1.0265156369984891,0.415216,14.48175,11.4692,0.08855303087104557,14.066534
15,1515,11.301995295049506,1.018544480251482,1.0374328582507617,0.297088,14.953266,11.342455,0.09012076661345136,14.656177999999999
16,1515,11.20940672541254,0.9866552233333892,0.97348852973106,0.636309,15.135878,11.236385,0.08802028934292927,14.499569
17,1515,11.1114156,0.9908534918710018,0.9817906423529574,0.575011,13.562751,11.140269,0.08917437053394005,12.98774
18,1515,11.008363262046206,1.0260328975818607,1.052743506920229,0.380651,13.94457,11.020076,0.09320485463259906,13.563919
19,1515,10.922128502970297,0.9742018283557861,0.9490692023717565,0.733066,14.458119,10.967143,0.08919523590029634,13.725052999999999
20,1515,10.80919654521452,1.0096059225390221,1.0193041188258698,0.495211,13.938386,10.832932,0.0934024946549795,13.443175
21,1515,10.708069367656766,1.010534460354716,1.021179895564397,0.501268,14.512879,10.729271,0.09437130314144108,14.011611
22,1515,10.660239949834983,0.9806298042985434,0.9616348130785995,0.29733,13.489494,10.704406,0.09198946824022693,13.192164
23,1515,10.530854124752475,1.0748405709807736,1.1552822530262752,0.268594,13.518896,10.593621,0.10206584938389672,13.250302
24,1515,10.487757297029704,0.9946873029495147,0.9894028306489797,0.245927,13.855719,10.506867,0.09484270800500176,13.609792
25,1515,10.377041770957096,1.0746796348116106,1.1549363174788168,0.457827,13.119804,10.416531,0.10356319831142885,12.661977
26,1515,10.319877201980198,1.023863942397692,1.0482973725421445,0.288601,13.786158,10.353106,0.09921280286176574,13.497557
27,1515,10.254493954455446,0.9356208399713499,0.8753863561886943,3.760881,13.037333,10.267924,0.09124007914255336,9.276452
28,1515,10.185688662046203,0.917508050068478,0.8418210219404607,5.608914,13.293691,10.211815,0.09007815578413328,7.684777
29,1515,10.094282724752475,0.9462274316771018,0.8953463524582443,0.58564,13.001698,10.108917,0.09373894683540326,12.416058
30,1515,10.003689931353135,0.9945861897919919,0.9892016889249521,0.564926,13.567056,10.035306,0.09942193296843424,13.00213
31,1515,9.946748728052805,0.9864082855624294,0.9730013058262114,0.478182,13.12223,9.968526,0.09916891564581934,12.644048
32,1515,9.86721334389439,1.0052976565863845,1.010623378338076,0.569428,13.476809,9.897237,0.10188263104784696,12.907380999999999
33,1515,9.785156117491749,0.974970976506464,0.9505684050299681,0.579714,12.840334,9.80313,0.09963775383855404,12.260620000000001
34,1515,9.760887969636965,0.9424553136153001,0.8882220181617136,0.634468,13.237955,9.753342,0.09655425987338247,12.603487
35,1515,9.663914592079207,0.9659675238399948,0.933093257113571,0.716966,12.600477,9.724699,0.0999561321280433,11.883511
36,1515,9.591959582178218,0.944090086492142,0.8913060914127401,5.876779,12.328612,9.600389,0.09842515269207906,6.451833
37,1515,9.5070490330033,1.0544965329163263,1.1119629379325526,0.343067,12.511228,9.52162,0.11091733399666798,12.168161
38,1515,9.464431989438944,0.9685161661582478,0.9380235641098705,0.451543,12.861247,9.522942,0.1023322019999704,12.409704000000001
39,1515,9.399504295049505,0.957035670742384,0.915917275073325,0.669225,12.474829,9.402157,0.10181767470933886,11.805603999999999
40,1515,9.331279001320132,0.9542740310263186,0.9106389262912193,3.329776,12.162015,9.361203,0.1022661556782638,8.832239000000001
41,1515,9.288647204620462,0.9650374145022916,0.9312972113892678,4.657191,12.197162,9.305298,0.10389429087394471,7.539971
42,1515,9.213407238283828,0.917394378550866,0.8416124457967297,5.663643,12.157237,9.247177,0.09957167363002052,6.493594
43,1515,9.138476953135314,0.9225833908737013,0.8511601131160167,3.707447,12.206675,9.156443,0.10095592466939175,8.499228
44,1515,9.083703390759077,0.9921502186752225,0.9843620564172918,0.663836,12.27133,9.14111,0.1092230972319665,11.607494
45,1515,9.034512303630363,0.9550195337078817,0.9120623097636199,0.652303,11.916391,9.055548,0.105707923306953,11.264088000000001
46,1515,8.98719064620462,0.9597745150812684,0.921167119799484,0.624834,12.710895,8.993541,0.10679360802105502,12.086061
