timestamp,epoch,batch_num,loss
2025-12-06 06:54:10,1,1,6.724981
2025-12-06 06:54:11,1,2,5.902246
2025-12-06 06:54:11,1,3,5.451648
2025-12-06 06:54:11,1,4,5.733710
2025-12-06 06:54:11,1,5,5.136196
2025-12-06 06:54:11,1,6,4.973110
2025-12-06 06:54:11,1,7,5.308003
2025-12-06 06:54:11,1,8,5.131295
2025-12-06 06:54:11,1,9,5.611575
2025-12-06 06:54:11,1,10,5.436802
2025-12-06 06:54:11,1,11,4.996762
2025-12-06 06:54:11,1,12,5.271976
2025-12-06 06:54:11,1,13,5.352877
2025-12-06 06:54:11,1,14,6.030049
2025-12-06 06:54:11,1,15,4.896911
2025-12-06 06:54:11,1,16,5.107789
2025-12-06 06:54:11,1,17,5.063333
2025-12-06 06:54:11,1,18,5.294517
2025-12-06 06:54:11,1,19,5.025823
2025-12-06 06:54:12,1,20,5.422297
2025-12-06 06:54:12,1,21,4.681835
2025-12-06 06:54:12,1,22,4.565909
2025-12-06 06:54:12,1,23,4.484293
2025-12-06 06:54:12,1,24,5.024056
2025-12-06 06:54:12,1,25,5.422791
2025-12-06 06:54:12,1,26,4.071795
2025-12-06 06:54:12,1,27,5.462364
2025-12-06 06:54:12,1,28,4.969194
2025-12-06 06:54:12,1,29,4.883861
2025-12-06 06:54:12,2,1,4.800563
2025-12-06 06:54:12,2,2,4.302415
2025-12-06 06:54:12,2,3,3.993544
2025-12-06 06:54:12,2,4,5.027460
2025-12-06 06:54:12,2,5,5.279566
2025-12-06 06:54:12,2,6,5.677444
2025-12-06 06:54:13,2,7,5.026662
2025-12-06 06:54:13,2,8,4.834327
2025-12-06 06:54:13,2,9,4.551425
2025-12-06 06:54:13,2,10,4.492944
2025-12-06 06:54:13,2,11,4.648331
2025-12-06 06:54:13,2,12,5.065020
2025-12-06 06:54:13,2,13,4.859890
2025-12-06 06:54:13,2,14,5.292680
2025-12-06 06:54:13,2,15,4.836311
2025-12-06 06:54:13,2,16,5.244014
2025-12-06 06:54:13,2,17,4.248886
2025-12-06 06:54:13,2,18,4.015852
2025-12-06 06:54:13,2,19,4.169030
2025-12-06 06:54:13,2,20,4.499556
2025-12-06 06:54:13,2,21,4.524102
2025-12-06 06:54:13,2,22,5.368345
2025-12-06 06:54:13,2,23,4.642899
2025-12-06 06:54:13,2,24,5.110930
2025-12-06 06:54:14,2,25,4.577698
2025-12-06 06:54:14,2,26,4.253335
2025-12-06 06:54:14,2,27,4.968888
2025-12-06 06:54:14,2,28,4.610643
2025-12-06 06:54:14,2,29,4.640781
2025-12-06 06:54:14,3,1,4.276506
2025-12-06 06:54:14,3,2,4.374762
2025-12-06 06:54:14,3,3,4.318316
2025-12-06 06:54:14,3,4,4.404785
2025-12-06 06:54:14,3,5,4.440253
2025-12-06 06:54:14,3,6,5.246469
2025-12-06 06:54:14,3,7,4.886027
2025-12-06 06:54:14,3,8,4.691246
2025-12-06 06:54:14,3,9,4.537159
2025-12-06 06:54:14,3,10,4.495804
2025-12-06 06:54:15,3,11,4.648761
2025-12-06 06:54:15,3,12,4.408418
2025-12-06 06:54:15,3,13,4.380329
2025-12-06 06:54:15,3,14,4.263776
2025-12-06 06:54:15,3,15,4.017149
2025-12-06 06:54:15,3,16,4.753830
2025-12-06 06:54:15,3,17,5.213440
2025-12-06 06:54:15,3,18,3.814945
2025-12-06 06:54:15,3,19,5.049382
2025-12-06 06:54:15,3,20,4.529926
2025-12-06 06:54:15,3,21,5.309604
2025-12-06 06:54:15,3,22,4.899405
2025-12-06 06:54:15,3,23,4.796308
2025-12-06 06:54:15,3,24,3.680223
2025-12-06 06:54:15,3,25,4.498579
2025-12-06 06:54:15,3,26,4.479153
2025-12-06 06:54:15,3,27,4.727660
2025-12-06 06:54:15,3,28,4.409575
2025-12-06 06:54:16,3,29,4.539908
2025-12-06 06:54:16,4,1,4.541591
2025-12-06 06:54:16,4,2,4.620020
2025-12-06 06:54:16,4,3,4.512987
2025-12-06 06:54:16,4,4,4.180329
2025-12-06 06:54:16,4,5,4.079332
2025-12-06 06:54:16,4,6,4.557335
2025-12-06 06:54:16,4,7,3.724210
2025-12-06 06:54:16,4,8,4.443531
2025-12-06 06:54:16,4,9,3.924632
2025-12-06 06:54:16,4,10,3.835640
2025-12-06 06:54:16,4,11,4.876348
2025-12-06 06:54:16,4,12,4.521174
2025-12-06 06:54:16,4,13,4.400687
2025-12-06 06:54:17,4,14,3.958766
2025-12-06 06:54:17,4,15,4.550840
2025-12-06 06:54:17,4,16,4.426698
2025-12-06 06:54:17,4,17,4.757902
2025-12-06 06:54:17,4,18,4.351979
2025-12-06 06:54:17,4,19,3.710745
2025-12-06 06:54:17,4,20,4.547603
2025-12-06 06:54:17,4,21,4.914887
2025-12-06 06:54:17,4,22,4.033515
2025-12-06 06:54:17,4,23,4.750603
2025-12-06 06:54:17,4,24,4.790204
2025-12-06 06:54:17,4,25,5.007670
2025-12-06 06:54:17,4,26,4.510447
2025-12-06 06:54:17,4,27,4.848731
2025-12-06 06:54:17,4,28,4.492065
2025-12-06 06:54:17,4,29,3.760603
2025-12-06 06:54:18,5,1,4.343770
2025-12-06 06:54:18,5,2,4.222692
2025-12-06 06:54:18,5,3,4.835785
2025-12-06 06:54:18,5,4,4.855807
2025-12-06 06:54:18,5,5,4.324294
2025-12-06 06:54:18,5,6,4.255201
2025-12-06 06:54:18,5,7,4.349955
2025-12-06 06:54:18,5,8,4.272259
2025-12-06 06:54:18,5,9,3.924329
2025-12-06 06:54:18,5,10,4.401917
2025-12-06 06:54:18,5,11,3.904227
2025-12-06 06:54:18,5,12,4.660095
2025-12-06 06:54:18,5,13,4.681943
2025-12-06 06:54:18,5,14,3.838210
2025-12-06 06:54:18,5,15,4.225546
2025-12-06 06:54:18,5,16,4.083715
2025-12-06 06:54:19,5,17,4.235520
2025-12-06 06:54:19,5,18,4.217754
2025-12-06 06:54:19,5,19,3.965153
2025-12-06 06:54:19,5,20,4.531052
2025-12-06 06:54:19,5,21,4.230824
2025-12-06 06:54:19,5,22,3.931195
2025-12-06 06:54:19,5,23,4.467854
2025-12-06 06:54:19,5,24,4.135775
2025-12-06 06:54:19,5,25,4.548303
2025-12-06 06:54:19,5,26,3.227121
2025-12-06 06:54:19,5,27,4.367802
2025-12-06 06:54:19,5,28,4.718436
2025-12-06 06:54:19,5,29,3.083986
2025-12-06 06:54:19,6,1,4.312198
2025-12-06 06:54:20,6,2,4.133001
2025-12-06 06:54:20,6,3,4.024465
2025-12-06 06:54:20,6,4,3.502656
2025-12-06 06:54:20,6,5,4.310770
2025-12-06 06:54:20,6,6,5.024796
2025-12-06 06:54:20,6,7,4.088368
2025-12-06 06:54:20,6,8,4.596950
2025-12-06 06:54:20,6,9,4.820604
2025-12-06 06:54:20,6,10,4.102266
2025-12-06 06:54:20,6,11,3.569532
2025-12-06 06:54:20,6,12,3.858423
2025-12-06 06:54:20,6,13,4.335201
2025-12-06 06:54:20,6,14,3.435591
2025-12-06 06:54:20,6,15,4.452718
2025-12-06 06:54:20,6,16,4.946320
2025-12-06 06:54:20,6,17,3.971524
2025-12-06 06:54:20,6,18,4.007776
2025-12-06 06:54:21,6,19,3.826681
2025-12-06 06:54:21,6,20,3.329180
2025-12-06 06:54:21,6,21,4.286575
2025-12-06 06:54:21,6,22,4.329332
2025-12-06 06:54:21,6,23,4.282342
2025-12-06 06:54:21,6,24,4.816325
2025-12-06 06:54:21,6,25,3.572812
2025-12-06 06:54:21,6,26,3.942976
2025-12-06 06:54:21,6,27,4.185868
2025-12-06 06:54:21,6,28,4.168829
2025-12-06 06:54:21,6,29,2.567903
2025-12-06 06:54:21,7,1,3.687745
2025-12-06 06:54:21,7,2,4.133534
2025-12-06 06:54:22,7,3,4.499518
2025-12-06 06:54:22,7,4,4.339686
2025-12-06 06:54:22,7,5,3.952248
2025-12-06 06:54:22,7,6,4.208982
2025-12-06 06:54:22,7,7,3.843719
2025-12-06 06:54:22,7,8,3.901284
2025-12-06 06:54:22,7,9,3.380400
2025-12-06 06:54:22,7,10,4.150925
2025-12-06 06:54:22,7,11,4.131708
2025-12-06 06:54:22,7,12,3.552648
2025-12-06 06:54:22,7,13,4.270354
2025-12-06 06:54:22,7,14,3.887097
2025-12-06 06:54:22,7,15,3.270440
2025-12-06 06:54:22,7,16,4.162219
2025-12-06 06:54:22,7,17,3.911233
2025-12-06 06:54:22,7,18,3.560120
2025-12-06 06:54:23,7,19,4.053640
2025-12-06 06:54:23,7,20,4.339293
2025-12-06 06:54:23,7,21,4.047466
2025-12-06 06:54:23,7,22,4.002342
2025-12-06 06:54:23,7,23,4.231185
2025-12-06 06:54:23,7,24,4.071054
2025-12-06 06:54:23,7,25,4.045005
2025-12-06 06:54:23,7,26,4.444644
2025-12-06 06:54:23,7,27,3.957735
2025-12-06 06:54:23,7,28,3.981625
2025-12-06 06:54:23,7,29,3.812049
2025-12-06 06:54:23,8,1,3.760391
2025-12-06 06:54:23,8,2,3.541787
2025-12-06 06:54:23,8,3,4.620400
2025-12-06 06:54:23,8,4,3.433942
2025-12-06 06:54:24,8,5,4.063183
2025-12-06 06:54:24,8,6,3.897897
2025-12-06 06:54:24,8,7,4.074623
2025-12-06 06:54:24,8,8,3.971935
2025-12-06 06:54:24,8,9,4.360400
2025-12-06 06:54:24,8,10,3.233843
2025-12-06 06:54:24,8,11,3.977657
2025-12-06 06:54:24,8,12,4.194336
2025-12-06 06:54:24,8,13,3.794825
2025-12-06 06:54:24,8,14,4.721296
2025-12-06 06:54:24,8,15,3.487760
2025-12-06 06:54:24,8,16,4.127347
2025-12-06 06:54:24,8,17,4.065374
2025-12-06 06:54:24,8,18,4.115077
2025-12-06 06:54:24,8,19,4.480848
2025-12-06 06:54:24,8,20,3.761331
2025-12-06 06:54:24,8,21,3.186673
2025-12-06 06:54:25,8,22,4.012530
2025-12-06 06:54:25,8,23,3.524031
2025-12-06 06:54:25,8,24,4.078862
2025-12-06 06:54:25,8,25,3.919613
2025-12-06 06:54:25,8,26,2.924320
2025-12-06 06:54:25,8,27,3.570251
2025-12-06 06:54:25,8,28,4.309545
2025-12-06 06:54:25,8,29,2.175062
2025-12-06 06:54:25,9,1,4.089615
2025-12-06 06:54:25,9,2,3.759778
2025-12-06 06:54:25,9,3,3.637189
2025-12-06 06:54:25,9,4,3.470675
2025-12-06 06:54:25,9,5,3.868427
2025-12-06 06:54:26,9,6,4.194538
2025-12-06 06:54:26,9,7,3.698328
2025-12-06 06:54:26,9,8,3.366587
2025-12-06 06:54:26,9,9,4.366021
2025-12-06 06:54:26,9,10,3.649440
2025-12-06 06:54:26,9,11,3.748271
2025-12-06 06:54:26,9,12,3.630798
2025-12-06 06:54:26,9,13,3.789080
2025-12-06 06:54:26,9,14,3.705806
2025-12-06 06:54:26,9,15,3.743790
2025-12-06 06:54:26,9,16,3.680094
2025-12-06 06:54:26,9,17,4.110595
2025-12-06 06:54:26,9,18,3.929487
2025-12-06 06:54:26,9,19,3.457151
2025-12-06 06:54:26,9,20,3.506166
2025-12-06 06:54:26,9,21,3.420784
2025-12-06 06:54:26,9,22,3.738656
2025-12-06 06:54:26,9,23,4.092751
2025-12-06 06:54:27,9,24,3.866713
2025-12-06 06:54:27,9,25,3.930532
2025-12-06 06:54:27,9,26,3.245498
2025-12-06 06:54:27,9,27,3.637810
2025-12-06 06:54:27,9,28,4.386456
2025-12-06 06:54:27,9,29,2.321263
2025-12-06 06:54:27,10,1,4.069716
2025-12-06 06:54:27,10,2,3.090287
2025-12-06 06:54:27,10,3,4.340663
2025-12-06 06:54:27,10,4,3.832186
2025-12-06 06:54:27,10,5,3.338378
2025-12-06 06:54:27,10,6,3.761248
2025-12-06 06:54:27,10,7,4.234131
2025-12-06 06:54:27,10,8,3.252082
2025-12-06 06:54:27,10,9,3.195867
2025-12-06 06:54:28,10,10,3.907718
2025-12-06 06:54:28,10,11,3.295691
2025-12-06 06:54:28,10,12,3.425365
2025-12-06 06:54:28,10,13,2.755832
2025-12-06 06:54:28,10,14,4.072091
2025-12-06 06:54:28,10,15,3.578780
2025-12-06 06:54:28,10,16,3.395039
2025-12-06 06:54:28,10,17,4.189035
2025-12-06 06:54:28,10,18,3.514182
2025-12-06 06:54:28,10,19,4.057733
2025-12-06 06:54:28,10,20,3.952590
2025-12-06 06:54:28,10,21,3.353504
2025-12-06 06:54:28,10,22,3.407711
2025-12-06 06:54:28,10,23,3.448178
2025-12-06 06:54:28,10,24,3.390523
2025-12-06 06:54:28,10,25,3.975433
2025-12-06 06:54:29,10,26,3.863316
2025-12-06 06:54:29,10,27,3.469369
2025-12-06 06:54:29,10,28,3.572028
2025-12-06 06:54:29,10,29,2.120798
2025-12-06 06:54:29,11,1,3.186062
2025-12-06 06:54:29,11,2,3.508129
2025-12-06 06:54:29,11,3,3.486959
2025-12-06 06:54:29,11,4,2.960635
2025-12-06 06:54:29,11,5,3.518264
2025-12-06 06:54:29,11,6,3.528658
2025-12-06 06:54:29,11,7,3.257500
2025-12-06 06:54:29,11,8,3.084018
2025-12-06 06:54:29,11,9,3.548996
2025-12-06 06:54:29,11,10,3.418487
2025-12-06 06:54:30,11,11,3.130375
2025-12-06 06:54:30,11,12,3.297549
2025-12-06 06:54:30,11,13,3.460096
2025-12-06 06:54:30,11,14,3.362340
2025-12-06 06:54:30,11,15,3.651906
2025-12-06 06:54:30,11,16,3.607502
2025-12-06 06:54:30,11,17,3.505996
2025-12-06 06:54:30,11,18,2.697277
2025-12-06 06:54:30,11,19,3.571384
2025-12-06 06:54:30,11,20,3.672884
2025-12-06 06:54:30,11,21,3.659882
2025-12-06 06:54:30,11,22,3.455626
2025-12-06 06:54:30,11,23,3.715186
2025-12-06 06:54:30,11,24,3.777736
2025-12-06 06:54:30,11,25,3.491185
2025-12-06 06:54:30,11,26,3.496548
2025-12-06 06:54:30,11,27,4.023565
2025-12-06 06:54:31,11,28,3.791535
2025-12-06 06:54:31,11,29,0.509952
2025-12-06 06:54:31,12,1,3.601977
2025-12-06 06:54:31,12,2,3.597214
2025-12-06 06:54:31,12,3,3.322740
